1,0,0,1.3999999999999999,21.972656250000004
1,0,0,1.45,21.972656250000004
1,0,0,1.5,21.972656250000004
1,0,0,1.55,21.972656250000004
1,0,0,1.6000000000000001,21.972656250000004
1,0,0,1.6499999999999999,21.972656250000004
1,0,0,1.7,21.972656250000004
1,0,0,1.75,21.972656250000004
1,0,0,1.8,21.972656250000004
1,0,0,1.8500000000000001,21.972656250000004
1,0,0,1.8999999999999999,21.972656250000004
1,0,0,1.95,21.972656250000004
1,0,0,2.0,21.972656250000004

1,1,0,1.3999999999999999,2.44140625
1,1,0,1.45,2.44140625
1,1,0,1.5,2.44140625
1,1,0,1.55,2.44140625
1,1,0,1.6000000000000001,2.44140625
1,1,0,1.6499999999999999,2.44140625
1,1,0,1.7,2.44140625
1,1,0,1.75,2.44140625
1,1,0,1.8,2.44140625
1,1,0,1.8500000000000001,2.44140625
1,1,0,1.8999999999999999,2.44140625
1,1,0,1.95,2.44140625
1,1,0,2.0,2.44140625

1,0,1,1.3999999999999999,1.910196355703542
1,0,1,1.45,2.1067597953810306
1,0,1,1.5,2.3112216946676405
1,0,1,1.55,2.5229978695057427
1,0,1,1.6000000000000001,2.7414860734530273
1,0,1,1.6499999999999999,2.9660735930418562
1,0,1,1.7,3.196144139775928
1,0,1,1.75,3.431084004698882
1,0,1,1.8,3.6702874650145136
1,0,1,1.8500000000000001,3.9131614516409936
1,0,1,1.8999999999999999,4.1591295020380343
1,0,1,1.95,4.4076350344665389
1,0,1,2.0,4.6581439884063975

2,0,0,1.3999999999999999,1.3732910156250002
2,0,0,1.45,1.3732910156250002
2,0,0,1.5,1.3732910156250002
2,0,0,1.55,1.3732910156250002
2,0,0,1.6000000000000001,1.3732910156250002
2,0,0,1.6499999999999999,1.3732910156250002
2,0,0,1.7,1.3732910156250002
2,0,0,1.75,1.3732910156250002
2,0,0,1.8,1.3732910156250002
2,0,0,1.8500000000000001,1.3732910156250002
2,0,0,1.8999999999999999,1.3732910156250002
2,0,0,1.95,1.3732910156250002
2,0,0,2.0,1.3732910156250002

0,0,2,1.3999999999999999,0.2400999999999999
0,0,2,1.45,0.27628164062499999
0,0,2,1.5,0.31640625000000006
0,0,2,1.55,0.36075039062500014
0,0,2,1.6000000000000001,0.40960000000000013
0,0,2,1.6499999999999999,0.46325039062499995
0,0,2,1.7,0.52200624999999989
0,0,2,1.75,0.58618164062500011
0,0,2,1.8,0.65610000000000013
0,0,2,1.8500000000000001,0.73209414062500011
0,0,2,1.8999999999999999,0.81450624999999988
0,0,2,1.95,0.9036878906250001
0,0,2,2.0,1.0

2,1,0,1.3999999999999999,0.44842155612244905
2,1,0,1.45,0.44842155612244905
2,1,0,1.5,0.44842155612244905
2,1,0,1.55,0.44842155612244905
2,1,0,1.6000000000000001,0.44842155612244905
2,1,0,1.6499999999999999,0.44842155612244905
2,1,0,1.7,0.44842155612244905
2,1,0,1.75,0.44842155612244905
2,1,0,1.8,0.44842155612244905
2,1,0,1.8500000000000001,0.44842155612244905
2,1,0,1.8999999999999999,0.44842155612244905
2,1,0,1.95,0.44842155612244905
2,1,0,2.0,0.44842155612244905

2,0,1,1.3999999999999999,0.53785583112084556
2,0,1,1.45,0.56621028796267014
2,0,1,1.5,0.59374413586038666
2,0,1,1.55,0.6204247919168111
2,0,1,1.6000000000000001,0.64623181081137415
2,0,1,1.6499999999999999,0.67115498224617276
2,0,1,1.7,0.69519262417566063
2,0,1,1.75,0.71835007225187586
2,0,1,1.8,0.74063835824418889
2,0,1,1.8500000000000001,0.76207306537132169
2,0,1,1.8999999999999999,0.78267334576678071
2,0,1,1.95,0.80246108408963601
2,0,1,2.0,0.82146019112640456

1,0,2,1.3999999999999999,0.19680426521919459
1,0,2,1.45,0.22337692629563566
1,0,2,1.5,0.25223712531887754
1,0,2,1.55,0.28345619086971019
1,0,2,1.6000000000000001,0.3170995258701465
1,0,2,1.6499999999999999,0.35322636778055466
1,0,2,1.7,0.39188959623622854
1,0,2,1.75,0.43313558719756001
1,0,2,1.8,0.47700411231199596
1,0,2,1.8500000000000001,0.52352828185081013
1,0,2,1.8999999999999999,0.57273452929063073
1,0,2,1.95,0.62464263535911491
1,0,2,2.0,0.67926578915589897

1,1,2,1.3999999999999999,0.13914444744459159
1,1,2,1.45,0.15469600289638383
1,1,2,1.5,0.17106739294982698
1,1,2,1.55,0.18822774042022802
1,1,2,1.6000000000000001,0.20614279769274679
1,1,2,1.6499999999999999,0.22477545987637451
1,1,2,1.7,0.24408626735853414
1,1,2,1.75,0.26403389064681776
1,1,2,1.8,0.28457559174373565
1,1,2,1.8500000000000001,0.30566765758657088
1,1,2,1.8999999999999999,0.32726580227263835
1,1,2,1.95,0.34932553586373916
1,1,2,2.0,0.37180249851278996

2,0,2,1.3999999999999999,0.11938727223147137
2,0,2,1.45,0.13167248721131442
2,0,2,1.5,0.14445135591672753
2,0,2,1.55,0.15768736684410892
2,0,2,1.6000000000000001,0.17134287959081421
2,0,2,1.6499999999999999,0.18537959956511602
2,0,2,1.7,0.1997590087359955
2,0,2,1.75,0.21444275029368012
2,0,2,1.8,0.2293929665634071
2,0,2,1.8500000000000001,0.2445725907275621
2,0,2,1.8999999999999999,0.25994559387737715
2,0,2,1.95,0.27547718965415868
2,0,2,2.0,0.29113399927539985

